"","Date","country","cases","year"
"4575",2012-05-20,"Bolivia",0.023,2012
"4576",2012-05-20,"Brazil",0.17,2012
"4577",2012-05-20,"India",0.05,2012
"4578",2012-05-20,"Indonesia",0.096,2012
"4579",2012-05-20,"Mexico",0.083,2012
"4580",2012-05-20,"Philippines",0.141,2012
"4581",2012-05-20,"Singapore",0.108,2012
"4582",2012-05-20,"Thailand",0.155,2012
"4583",2012-05-20,"Venezuela",0.197,2012
"4584",2012-05-27,"Argentina",0.039,2012
"4585",2012-05-27,"Bolivia",0.02,2012
"4586",2012-05-27,"Brazil",0.16,2012
"4587",2012-05-27,"India",0.06,2012
"4588",2012-05-27,"Indonesia",0.1,2012
"4589",2012-05-27,"Mexico",0.09,2012
"4590",2012-05-27,"Philippines",0.142,2012
"4591",2012-05-27,"Singapore",0.113,2012
"4592",2012-05-27,"Thailand",0.176,2012
"4593",2012-05-27,"Venezuela",0.202,2012
"4594",2012-06-03,"Argentina",0.031,2012
"4595",2012-06-03,"Bolivia",0.016,2012
"4596",2012-06-03,"Brazil",0.114,2012
"4597",2012-06-03,"India",0.051,2012
"4598",2012-06-03,"Indonesia",0.094,2012
"4599",2012-06-03,"Mexico",0.094,2012
"4600",2012-06-03,"Philippines",0.17,2012
"4601",2012-06-03,"Singapore",0.124,2012
"4602",2012-06-03,"Thailand",0.196,2012
"4603",2012-06-03,"Venezuela",0.188,2012
"4604",2012-06-10,"Argentina",0.029,2012
"4605",2012-06-10,"Bolivia",0.015,2012
"4606",2012-06-10,"Brazil",0.113,2012
"4607",2012-06-10,"India",0.065,2012
"4608",2012-06-10,"Indonesia",0.095,2012
"4609",2012-06-10,"Mexico",0.097,2012
"4610",2012-06-10,"Philippines",0.189,2012
"4611",2012-06-10,"Singapore",0.112,2012
"4612",2012-06-10,"Thailand",0.258,2012
"4613",2012-06-10,"Venezuela",0.182,2012
"4614",2012-06-17,"Argentina",0.024,2012
"4615",2012-06-17,"Bolivia",0.016,2012
"4616",2012-06-17,"Brazil",0.107,2012
"4617",2012-06-17,"India",0.066,2012
"4618",2012-06-17,"Indonesia",0.096,2012
"4619",2012-06-17,"Mexico",0.103,2012
"4620",2012-06-17,"Philippines",0.185,2012
"4621",2012-06-17,"Singapore",0.119,2012
"4622",2012-06-17,"Thailand",0.258,2012
"4623",2012-06-17,"Venezuela",0.186,2012
"4624",2012-06-24,"Argentina",0.027,2012
"4625",2012-06-24,"Bolivia",0.011,2012
"4626",2012-06-24,"Brazil",0.093,2012
"4627",2012-06-24,"India",0.069,2012
"4628",2012-06-24,"Indonesia",0.087,2012
"4629",2012-06-24,"Mexico",0.111,2012
"4630",2012-06-24,"Philippines",0.197,2012
"4631",2012-06-24,"Singapore",0.123,2012
"4632",2012-06-24,"Thailand",0.297,2012
"4633",2012-06-24,"Venezuela",0.196,2012
"4634",2012-07-01,"Argentina",0.019,2012
"4635",2012-07-01,"Bolivia",0.009,2012
"4636",2012-07-01,"Brazil",0.083,2012
"4637",2012-07-01,"India",0.06,2012
"4638",2012-07-01,"Indonesia",0.084,2012
"4639",2012-07-01,"Mexico",0.117,2012
"4640",2012-07-01,"Philippines",0.206,2012
"4641",2012-07-01,"Singapore",0.124,2012
"4642",2012-07-01,"Thailand",0.3,2012
"4643",2012-07-01,"Venezuela",0.2,2012
"4644",2012-07-08,"Argentina",0.017,2012
"4645",2012-07-08,"Bolivia",0.008,2012
"4646",2012-07-08,"Brazil",0.067,2012
"4647",2012-07-08,"India",0.055,2012
"4648",2012-07-08,"Indonesia",0.083,2012
"4649",2012-07-08,"Mexico",0.141,2012
"4650",2012-07-08,"Philippines",0.242,2012
"4651",2012-07-08,"Singapore",0.133,2012
"4652",2012-07-08,"Thailand",0.345,2012
"4653",2012-07-08,"Venezuela",0.182,2012
"4654",2012-07-15,"Argentina",0.012,2012
"4655",2012-07-15,"Bolivia",0.008,2012
"4656",2012-07-15,"Brazil",0.051,2012
"4657",2012-07-15,"India",0.057,2012
"4658",2012-07-15,"Indonesia",0.076,2012
"4659",2012-07-15,"Mexico",0.164,2012
"4660",2012-07-15,"Philippines",0.286,2012
"4661",2012-07-15,"Singapore",0.14,2012
"4662",2012-07-15,"Thailand",0.322,2012
"4663",2012-07-15,"Venezuela",0.192,2012
"4664",2012-07-22,"Argentina",0.012,2012
"4665",2012-07-22,"Bolivia",0.008,2012
"4666",2012-07-22,"Brazil",0.06,2012
"4667",2012-07-22,"India",0.074,2012
"4668",2012-07-22,"Indonesia",0.081,2012
"4669",2012-07-22,"Mexico",0.196,2012
"4670",2012-07-22,"Philippines",0.284,2012
"4671",2012-07-22,"Singapore",0.141,2012
"4672",2012-07-22,"Thailand",0.334,2012
"4673",2012-07-22,"Venezuela",0.2,2012
"4674",2012-07-29,"Argentina",0.017,2012
"4675",2012-07-29,"Bolivia",0.005,2012
"4676",2012-07-29,"Brazil",0.061,2012
"4677",2012-07-29,"India",0.091,2012
"4678",2012-07-29,"Indonesia",0.078,2012
"4679",2012-07-29,"Mexico",0.223,2012
"4680",2012-07-29,"Philippines",0.256,2012
"4681",2012-07-29,"Singapore",0.122,2012
"4682",2012-07-29,"Thailand",0.227,2012
"4683",2012-07-29,"Venezuela",0.212,2012
"4684",2012-08-05,"Argentina",0.017,2012
"4685",2012-08-05,"Bolivia",0.005,2012
"4686",2012-08-05,"Brazil",0.059,2012
"4687",2012-08-05,"India",0.097,2012
"4688",2012-08-05,"Indonesia",0.076,2012
"4689",2012-08-05,"Mexico",0.235,2012
"4690",2012-08-05,"Philippines",0.236,2012
"4691",2012-08-05,"Singapore",0.109,2012
"4692",2012-08-05,"Thailand",0.272,2012
"4693",2012-08-05,"Venezuela",0.224,2012
"4694",2012-08-12,"Argentina",0.019,2012
"4695",2012-08-12,"Bolivia",0.01,2012
"4696",2012-08-12,"Brazil",0.053,2012
"4697",2012-08-12,"India",0.122,2012
"4698",2012-08-12,"Indonesia",0.069,2012
"4699",2012-08-12,"Mexico",0.258,2012
"4700",2012-08-12,"Philippines",0.256,2012
"4701",2012-08-12,"Singapore",0.115,2012
"4702",2012-08-12,"Thailand",0.254,2012
"4703",2012-08-12,"Venezuela",0.235,2012
"4704",2012-08-19,"Argentina",0.017,2012
"4705",2012-08-19,"Bolivia",0.012,2012
"4706",2012-08-19,"Brazil",0.05,2012
"4707",2012-08-19,"India",0.147,2012
"4708",2012-08-19,"Indonesia",0.07,2012
"4709",2012-08-19,"Mexico",0.288,2012
"4710",2012-08-19,"Philippines",0.227,2012
"4711",2012-08-19,"Singapore",0.115,2012
"4712",2012-08-19,"Thailand",0.256,2012
"4713",2012-08-19,"Venezuela",0.258,2012
"4714",2012-08-26,"Argentina",0.024,2012
"4715",2012-08-26,"Bolivia",0.014,2012
"4716",2012-08-26,"Brazil",0.049,2012
"4717",2012-08-26,"India",0.19,2012
"4718",2012-08-26,"Indonesia",0.075,2012
"4719",2012-08-26,"Mexico",0.309,2012
"4720",2012-08-26,"Philippines",0.212,2012
"4721",2012-08-26,"Singapore",0.116,2012
"4722",2012-08-26,"Thailand",0.233,2012
"4723",2012-08-26,"Venezuela",0.273,2012
"4724",2012-09-02,"Argentina",0.029,2012
"4725",2012-09-02,"Bolivia",0.012,2012
"4726",2012-09-02,"Brazil",0.044,2012
"4727",2012-09-02,"India",0.248,2012
"4728",2012-09-02,"Indonesia",0.083,2012
"4729",2012-09-02,"Mexico",0.337,2012
"4730",2012-09-02,"Philippines",0.207,2012
"4731",2012-09-02,"Singapore",0.112,2012
"4732",2012-09-02,"Thailand",0.221,2012
"4733",2012-09-02,"Venezuela",0.269,2012
"4734",2012-09-09,"Argentina",0.039,2012
"4735",2012-09-09,"Bolivia",0.009,2012
"4736",2012-09-09,"Brazil",0.051,2012
"4737",2012-09-09,"India",0.228,2012
"4738",2012-09-09,"Indonesia",0.08,2012
"4739",2012-09-09,"Mexico",0.319,2012
"4740",2012-09-09,"Philippines",0.204,2012
"4741",2012-09-09,"Singapore",0.113,2012
"4742",2012-09-09,"Thailand",0.224,2012
"4743",2012-09-09,"Venezuela",0.269,2012
"4744",2012-09-16,"Argentina",0.034,2012
"4745",2012-09-16,"Bolivia",0.009,2012
"4746",2012-09-16,"Brazil",0.054,2012
"4747",2012-09-16,"India",0.212,2012
"4748",2012-09-16,"Indonesia",0.082,2012
"4749",2012-09-16,"Mexico",0.311,2012
"4750",2012-09-16,"Philippines",0.184,2012
"4751",2012-09-16,"Singapore",0.115,2012
"4752",2012-09-16,"Thailand",0.217,2012
"4753",2012-09-16,"Venezuela",0.243,2012
"4754",2012-09-23,"Argentina",0.027,2012
"4755",2012-09-23,"Bolivia",0.006,2012
"4756",2012-09-23,"Brazil",0.043,2012
"4757",2012-09-23,"India",0.231,2012
"4758",2012-09-23,"Indonesia",0.088,2012
"4759",2012-09-23,"Mexico",0.315,2012
"4760",2012-09-23,"Philippines",0.218,2012
"4761",2012-09-23,"Singapore",0.118,2012
"4762",2012-09-23,"Thailand",0.181,2012
"4763",2012-09-23,"Venezuela",0.236,2012
"4764",2012-09-30,"Argentina",0.027,2012
"4765",2012-09-30,"Bolivia",0.012,2012
"4766",2012-09-30,"Brazil",0.043,2012
"4767",2012-09-30,"India",0.302,2012
"4768",2012-09-30,"Indonesia",0.086,2012
"4769",2012-09-30,"Mexico",0.323,2012
"4770",2012-09-30,"Philippines",0.257,2012
"4771",2012-09-30,"Singapore",0.118,2012
"4772",2012-09-30,"Thailand",0.17,2012
"4773",2012-09-30,"Venezuela",0.235,2012
"4774",2012-10-07,"Argentina",0.027,2012
"4775",2012-10-07,"Bolivia",0.014,2012
"4776",2012-10-07,"Brazil",0.038,2012
"4777",2012-10-07,"India",0.459,2012
"4778",2012-10-07,"Indonesia",0.087,2012
"4779",2012-10-07,"Mexico",0.314,2012
"4780",2012-10-07,"Philippines",0.311,2012
"4781",2012-10-07,"Singapore",0.118,2012
"4782",2012-10-07,"Thailand",0.159,2012
"4783",2012-10-07,"Venezuela",0.224,2012
"4784",2012-10-14,"Argentina",0.031,2012
"4785",2012-10-14,"Bolivia",0.012,2012
"4786",2012-10-14,"Brazil",0.05,2012
"4787",2012-10-14,"India",0.644,2012
"4788",2012-10-14,"Indonesia",0.084,2012
"4789",2012-10-14,"Mexico",0.316,2012
"4790",2012-10-14,"Philippines",0.337,2012
"4791",2012-10-14,"Singapore",0.119,2012
"4792",2012-10-14,"Thailand",0.142,2012
"4793",2012-10-14,"Venezuela",0.243,2012
"4794",2012-10-21,"Argentina",0.036,2012
"4795",2012-10-21,"Bolivia",0.015,2012
"4796",2012-10-21,"Brazil",0.059,2012
"4797",2012-10-21,"India",1,2012
"4798",2012-10-21,"Indonesia",0.081,2012
"4799",2012-10-21,"Mexico",0.311,2012
"4800",2012-10-21,"Philippines",0.247,2012
"4801",2012-10-21,"Singapore",0.127,2012
"4802",2012-10-21,"Thailand",0.152,2012
"4803",2012-10-21,"Venezuela",0.272,2012
"4804",2012-10-28,"Argentina",0.043,2012
"4805",2012-10-28,"Bolivia",0.014,2012
"4806",2012-10-28,"Brazil",0.056,2012
"4807",2012-10-28,"India",0.913,2012
"4808",2012-10-28,"Indonesia",0.084,2012
"4809",2012-10-28,"Mexico",0.282,2012
"4810",2012-10-28,"Philippines",0.231,2012
"4811",2012-10-28,"Singapore",0.128,2012
"4812",2012-10-28,"Thailand",0.156,2012
"4813",2012-10-28,"Venezuela",0.326,2012
"4814",2012-11-04,"Argentina",0.043,2012
"4815",2012-11-04,"Bolivia",0.013,2012
"4816",2012-11-04,"Brazil",0.063,2012
"4817",2012-11-04,"India",0.715,2012
"4818",2012-11-04,"Indonesia",0.088,2012
"4819",2012-11-04,"Mexico",0.284,2012
"4820",2012-11-04,"Philippines",0.22,2012
"4821",2012-11-04,"Singapore",0.115,2012
"4822",2012-11-04,"Thailand",0.174,2012
"4823",2012-11-04,"Venezuela",0.346,2012
"4824",2012-11-11,"Argentina",0.041,2012
"4825",2012-11-11,"Bolivia",0.013,2012
"4826",2012-11-11,"Brazil",0.058,2012
"4827",2012-11-11,"India",0.452,2012
"4828",2012-11-11,"Indonesia",0.085,2012
"4829",2012-11-11,"Mexico",0.231,2012
"4830",2012-11-11,"Philippines",0.132,2012
"4831",2012-11-11,"Singapore",0.117,2012
"4832",2012-11-11,"Thailand",0.181,2012
"4833",2012-11-11,"Venezuela",0.333,2012
"4834",2012-11-18,"Argentina",0.041,2012
"4835",2012-11-18,"Bolivia",0.01,2012
"4836",2012-11-18,"Brazil",0.067,2012
"4837",2012-11-18,"India",0.401,2012
"4838",2012-11-18,"Indonesia",0.095,2012
"4839",2012-11-18,"Mexico",0.195,2012
"4840",2012-11-18,"Philippines",0.128,2012
"4841",2012-11-18,"Singapore",0.12,2012
"4842",2012-11-18,"Thailand",0.186,2012
"4843",2012-11-18,"Venezuela",0.307,2012
"4844",2012-11-25,"Argentina",0.041,2012
"4845",2012-11-25,"Bolivia",0.009,2012
"4846",2012-11-25,"Brazil",0.057,2012
"4847",2012-11-25,"India",0.294,2012
"4848",2012-11-25,"Indonesia",0.1,2012
"4849",2012-11-25,"Mexico",0.168,2012
"4850",2012-11-25,"Philippines",0.134,2012
"4851",2012-11-25,"Singapore",0.118,2012
"4852",2012-11-25,"Thailand",0.168,2012
"4853",2012-11-25,"Venezuela",0.309,2012
"4854",2012-12-02,"Argentina",0.034,2012
"4855",2012-12-02,"Bolivia",0.014,2012
"4856",2012-12-02,"Brazil",0.054,2012
"4857",2012-12-02,"India",0.216,2012
"4858",2012-12-02,"Indonesia",0.103,2012
"4859",2012-12-02,"Mexico",0.162,2012
"4860",2012-12-02,"Philippines",0.134,2012
"4861",2012-12-02,"Singapore",0.116,2012
"4862",2012-12-02,"Thailand",0.187,2012
"4863",2012-12-02,"Venezuela",0.277,2012
"4864",2012-12-09,"Argentina",0.029,2012
"4865",2012-12-09,"Bolivia",0.015,2012
"4866",2012-12-09,"Brazil",0.053,2012
"4867",2012-12-09,"India",0.177,2012
"4868",2012-12-09,"Indonesia",0.106,2012
"4869",2012-12-09,"Mexico",0.117,2012
"4870",2012-12-09,"Philippines",0.154,2012
"4871",2012-12-09,"Singapore",0.115,2012
"4872",2012-12-09,"Thailand",0.192,2012
"4873",2012-12-09,"Venezuela",0.229,2012
"4874",2012-12-16,"Argentina",0.039,2012
"4875",2012-12-16,"Bolivia",0.009,2012
"4876",2012-12-16,"Brazil",0.059,2012
"4877",2012-12-16,"India",0.132,2012
"4878",2012-12-16,"Indonesia",0.098,2012
"4879",2012-12-16,"Mexico",0.116,2012
"4880",2012-12-16,"Philippines",0.171,2012
"4881",2012-12-16,"Singapore",0.118,2012
"4882",2012-12-16,"Thailand",0.184,2012
"4883",2012-12-16,"Venezuela",0.228,2012
"4884",2012-12-23,"Argentina",0.034,2012
"4885",2012-12-23,"Bolivia",0.008,2012
"4886",2012-12-23,"Brazil",0.081,2012
"4887",2012-12-23,"India",0.105,2012
"4888",2012-12-23,"Indonesia",0.095,2012
"4889",2012-12-23,"Mexico",0.103,2012
"4890",2012-12-23,"Philippines",0.195,2012
"4891",2012-12-23,"Singapore",0.126,2012
"4892",2012-12-23,"Thailand",0.155,2012
"4893",2012-12-23,"Venezuela",0.235,2012
"4894",2012-12-30,"Argentina",0.031,2012
"4895",2012-12-30,"Bolivia",0.006,2012
"4896",2012-12-30,"Brazil",0.111,2012
"4897",2012-12-30,"India",0.093,2012
"4898",2012-12-30,"Indonesia",0.102,2012
"4899",2012-12-30,"Mexico",0.092,2012
"4900",2012-12-30,"Philippines",0.185,2012
"4901",2012-12-30,"Singapore",0.126,2012
"4902",2012-12-30,"Thailand",0.143,2012
"4903",2012-12-30,"Venezuela",0.223,2012
"4904",2013-01-06,"Argentina",0.053,2013
"4905",2013-01-06,"Bolivia",0.012,2013
"4906",2013-01-06,"Brazil",0.127,2013
"4907",2013-01-06,"India",0.078,2013
"4908",2013-01-06,"Indonesia",0.112,2013
"4909",2013-01-06,"Mexico",0.084,2013
"4910",2013-01-06,"Philippines",0.172,2013
"4911",2013-01-06,"Singapore",0.141,2013
"4912",2013-01-06,"Thailand",0.178,2013
"4913",2013-01-06,"Venezuela",0.231,2013
"4914",2013-01-13,"Argentina",0.06,2013
"4915",2013-01-13,"Bolivia",0.021,2013
"4916",2013-01-13,"Brazil",0.145,2013
"4917",2013-01-13,"India",0.07,2013
"4918",2013-01-13,"Indonesia",0.122,2013
"4919",2013-01-13,"Mexico",0.079,2013
"4920",2013-01-13,"Philippines",0.16,2013
"4921",2013-01-13,"Singapore",0.142,2013
"4922",2013-01-13,"Thailand",0.171,2013
"4923",2013-01-13,"Venezuela",0.221,2013
"4924",2013-01-20,"Argentina",0.089,2013
"4925",2013-01-20,"Bolivia",0.015,2013
"4926",2013-01-20,"Brazil",0.171,2013
"4927",2013-01-20,"India",0.063,2013
"4928",2013-01-20,"Indonesia",0.114,2013
"4929",2013-01-20,"Mexico",0.079,2013
"4930",2013-01-20,"Philippines",0.154,2013
"4931",2013-01-20,"Singapore",0.152,2013
"4932",2013-01-20,"Thailand",0.186,2013
"4933",2013-01-20,"Venezuela",0.248,2013
"4934",2013-01-27,"Argentina",0.125,2013
"4935",2013-01-27,"Bolivia",0.011,2013
"4936",2013-01-27,"Brazil",0.178,2013
"4937",2013-01-27,"India",0.057,2013
"4938",2013-01-27,"Indonesia",0.119,2013
"4939",2013-01-27,"Mexico",0.081,2013
"4940",2013-01-27,"Philippines",0.169,2013
"4941",2013-01-27,"Singapore",0.169,2013
"4942",2013-01-27,"Thailand",0.184,2013
"4943",2013-01-27,"Venezuela",0.252,2013
"4944",2013-02-03,"Argentina",0.106,2013
"4945",2013-02-03,"Bolivia",0.015,2013
"4946",2013-02-03,"Brazil",0.182,2013
"4947",2013-02-03,"India",0.056,2013
"4948",2013-02-03,"Indonesia",0.121,2013
"4949",2013-02-03,"Mexico",0.085,2013
"4950",2013-02-03,"Philippines",0.175,2013
"4951",2013-02-03,"Singapore",0.185,2013
"4952",2013-02-03,"Thailand",0.177,2013
"4953",2013-02-03,"Venezuela",0.267,2013
"4954",2013-02-10,"Argentina",0.12,2013
"4955",2013-02-10,"Bolivia",0.013,2013
"4956",2013-02-10,"Brazil",0.238,2013
"4957",2013-02-10,"India",0.054,2013
"4958",2013-02-10,"Indonesia",0.109,2013
"4959",2013-02-10,"Mexico",0.082,2013
"4960",2013-02-10,"Philippines",0.148,2013
"4961",2013-02-10,"Singapore",0.184,2013
"4962",2013-02-10,"Thailand",0.178,2013
"4963",2013-02-10,"Venezuela",0.245,2013
"4964",2013-02-17,"Argentina",0.212,2013
"4965",2013-02-17,"Bolivia",0.025,2013
"4966",2013-02-17,"Brazil",0.275,2013
"4967",2013-02-17,"India",0.051,2013
"4968",2013-02-17,"Indonesia",0.112,2013
"4969",2013-02-17,"Mexico",0.084,2013
"4970",2013-02-17,"Philippines",0.113,2013
"4971",2013-02-17,"Singapore",0.193,2013
"4972",2013-02-17,"Thailand",0.178,2013
"4973",2013-02-17,"Venezuela",0.263,2013
"4974",2013-02-24,"Argentina",0.181,2013
"4975",2013-02-24,"Bolivia",0.022,2013
"4976",2013-02-24,"Brazil",0.323,2013
"4977",2013-02-24,"India",0.049,2013
"4978",2013-02-24,"Indonesia",0.111,2013
"4979",2013-02-24,"Mexico",0.086,2013
"4980",2013-02-24,"Philippines",0.105,2013
"4981",2013-02-24,"Singapore",0.167,2013
"4982",2013-02-24,"Thailand",0.147,2013
"4983",2013-02-24,"Venezuela",0.312,2013
"4984",2013-03-03,"Argentina",0.217,2013
"4985",2013-03-03,"Bolivia",0.018,2013
"4986",2013-03-03,"Brazil",0.328,2013
"4987",2013-03-03,"India",0.035,2013
"4988",2013-03-03,"Indonesia",0.107,2013
"4989",2013-03-03,"Mexico",0.091,2013
"4990",2013-03-03,"Philippines",0.094,2013
"4991",2013-03-03,"Singapore",0.162,2013
"4992",2013-03-03,"Thailand",0.185,2013
"4993",2013-03-03,"Venezuela",0.255,2013
"4994",2013-03-10,"Argentina",0.207,2013
"4995",2013-03-10,"Bolivia",0.014,2013
"4996",2013-03-10,"Brazil",0.368,2013
"4997",2013-03-10,"India",0.032,2013
"4998",2013-03-10,"Indonesia",0.111,2013
"4999",2013-03-10,"Mexico",0.083,2013
"5000",2013-03-10,"Philippines",0.091,2013
"5001",2013-03-10,"Singapore",0.142,2013
"5002",2013-03-10,"Thailand",0.187,2013
"5003",2013-03-10,"Venezuela",0.258,2013
"5004",2013-03-17,"Argentina",0.188,2013
"5005",2013-03-17,"Bolivia",0.022,2013
"5006",2013-03-17,"Brazil",0.421,2013
"5007",2013-03-17,"India",0.029,2013
"5008",2013-03-17,"Indonesia",0.118,2013
"5009",2013-03-17,"Mexico",0.085,2013
"5010",2013-03-17,"Philippines",0.071,2013
"5011",2013-03-17,"Singapore",0.123,2013
"5012",2013-03-17,"Thailand",0.2,2013
"5013",2013-03-17,"Venezuela",0.288,2013
"5014",2013-03-24,"Argentina",0.154,2013
"5015",2013-03-24,"Bolivia",0.023,2013
"5016",2013-03-24,"Brazil",0.423,2013
"5017",2013-03-24,"India",0.025,2013
"5018",2013-03-24,"Indonesia",0.111,2013
"5019",2013-03-24,"Mexico",0.07,2013
"5020",2013-03-24,"Philippines",0.081,2013
"5021",2013-03-24,"Singapore",0.143,2013
"5022",2013-03-24,"Thailand",0.162,2013
"5023",2013-03-24,"Venezuela",0.215,2013
"5024",2013-03-31,"Argentina",0.159,2013
"5025",2013-03-31,"Bolivia",0.019,2013
"5026",2013-03-31,"Brazil",0.501,2013
"5027",2013-03-31,"India",0.025,2013
"5028",2013-03-31,"Indonesia",0.108,2013
"5029",2013-03-31,"Mexico",0.088,2013
"5030",2013-03-31,"Philippines",0.063,2013
"5031",2013-03-31,"Singapore",0.157,2013
"5032",2013-03-31,"Thailand",0.146,2013
"5033",2013-03-31,"Venezuela",0.281,2013
"5034",2013-04-07,"Argentina",0.154,2013
"5035",2013-04-07,"Bolivia",0.015,2013
"5036",2013-04-07,"Brazil",0.568,2013
"5037",2013-04-07,"India",0.03,2013
"5038",2013-04-07,"Indonesia",0.108,2013
"5039",2013-04-07,"Mexico",0.093,2013
"5040",2013-04-07,"Philippines",0.061,2013
"5041",2013-04-07,"Singapore",0.196,2013
"5042",2013-04-07,"Thailand",0.138,2013
"5043",2013-04-07,"Venezuela",0.215,2013
"5044",2013-04-14,"Argentina",0.176,2013
"5045",2013-04-14,"Bolivia",0.023,2013
"5046",2013-04-14,"Brazil",0.488,2013
"5047",2013-04-14,"India",0.022,2013
"5048",2013-04-14,"Indonesia",0.104,2013
"5049",2013-04-14,"Mexico",0.088,2013
"5050",2013-04-14,"Philippines",0.053,2013
"5051",2013-04-14,"Singapore",0.219,2013
"5052",2013-04-14,"Thailand",0.147,2013
"5053",2013-04-14,"Venezuela",0.195,2013
"5054",2013-04-21,"Argentina",0.234,2013
"5055",2013-04-21,"Bolivia",0.018,2013
"5056",2013-04-21,"Brazil",0.383,2013
"5057",2013-04-21,"India",0.027,2013
"5058",2013-04-21,"Indonesia",0.097,2013
"5059",2013-04-21,"Mexico",0.089,2013
"5060",2013-04-21,"Philippines",0.049,2013
"5061",2013-04-21,"Singapore",0.217,2013
"5062",2013-04-21,"Thailand",0.191,2013
"5063",2013-04-21,"Venezuela",0.223,2013
"5064",2013-04-28,"Argentina",0.152,2013
"5065",2013-04-28,"Bolivia",0.016,2013
"5066",2013-04-28,"Brazil",0.32,2013
"5067",2013-04-28,"India",0.02,2013
"5068",2013-04-28,"Indonesia",0.101,2013
"5069",2013-04-28,"Mexico",0.087,2013
"5070",2013-04-28,"Philippines",0.053,2013
"5071",2013-04-28,"Singapore",0.27,2013
"5072",2013-04-28,"Thailand",0.187,2013
"5073",2013-04-28,"Venezuela",0.218,2013
"5074",2013-05-05,"Argentina",0.152,2013
"5075",2013-05-05,"Bolivia",0.018,2013
"5076",2013-05-05,"Brazil",0.264,2013
"5077",2013-05-05,"India",0.025,2013
"5078",2013-05-05,"Indonesia",0.102,2013
"5079",2013-05-05,"Mexico",0.094,2013
"5080",2013-05-05,"Philippines",0.053,2013
"5081",2013-05-05,"Singapore",0.252,2013
"5082",2013-05-05,"Thailand",0.194,2013
"5083",2013-05-05,"Venezuela",0.259,2013
"5084",2013-05-12,"Argentina",0.137,2013
"5085",2013-05-12,"Bolivia",0.019,2013
"5086",2013-05-12,"Brazil",0.241,2013
"5087",2013-05-12,"India",0.033,2013
"5088",2013-05-12,"Indonesia",0.101,2013
"5089",2013-05-12,"Mexico",0.104,2013
"5090",2013-05-12,"Philippines",0.057,2013
"5091",2013-05-12,"Singapore",0.228,2013
"5092",2013-05-12,"Thailand",0.21,2013
"5093",2013-05-12,"Venezuela",0.314,2013
"5094",2013-05-19,"Argentina",0.096,2013
"5095",2013-05-19,"Bolivia",0.012,2013
"5096",2013-05-19,"Brazil",0.2,2013
"5097",2013-05-19,"India",0.04,2013
"5098",2013-05-19,"Indonesia",0.101,2013
"5099",2013-05-19,"Mexico",0.108,2013
"5100",2013-05-19,"Philippines",0.064,2013
"5101",2013-05-19,"Singapore",0.23,2013
"5102",2013-05-19,"Thailand",0.26,2013
"5103",2013-05-19,"Venezuela",0.334,2013
"5104",2013-05-26,"Argentina",0.082,2013
"5105",2013-05-26,"Bolivia",0.008,2013
"5106",2013-05-26,"Brazil",0.147,2013
"5107",2013-05-26,"India",0.065,2013
"5108",2013-05-26,"Indonesia",0.1,2013
"5109",2013-05-26,"Mexico",0.113,2013
"5110",2013-05-26,"Philippines",0.077,2013
"5111",2013-05-26,"Singapore",0.25,2013
"5112",2013-05-26,"Thailand",0.318,2013
"5113",2013-05-26,"Venezuela",0.332,2013
"5114",2013-06-02,"Argentina",0.077,2013
"5115",2013-06-02,"Bolivia",0.009,2013
"5116",2013-06-02,"Brazil",0.129,2013
"5117",2013-06-02,"India",0.093,2013
"5118",2013-06-02,"Indonesia",0.096,2013
"5119",2013-06-02,"Mexico",0.133,2013
"5120",2013-06-02,"Philippines",0.093,2013
"5121",2013-06-02,"Singapore",0.314,2013
"5122",2013-06-02,"Thailand",0.461,2013
"5123",2013-06-02,"Venezuela",0.321,2013
"5124",2013-06-09,"Argentina",0.067,2013
"5125",2013-06-09,"Bolivia",0.008,2013
"5126",2013-06-09,"Brazil",0.124,2013
"5127",2013-06-09,"India",0.103,2013
"5128",2013-06-09,"Indonesia",0.093,2013
"5129",2013-06-09,"Mexico",0.156,2013
"5130",2013-06-09,"Philippines",0.109,2013
"5131",2013-06-09,"Singapore",0.441,2013
"5132",2013-06-09,"Thailand",0.727,2013
"5133",2013-06-09,"Venezuela",0.31,2013
"5134",2013-06-16,"Argentina",0.039,2013
"5135",2013-06-16,"Bolivia",0.006,2013
"5136",2013-06-16,"Brazil",0.114,2013
"5137",2013-06-16,"India",0.11,2013
"5138",2013-06-16,"Indonesia",0.094,2013
"5139",2013-06-16,"Mexico",0.163,2013
"5140",2013-06-16,"Philippines",0.129,2013
"5141",2013-06-16,"Singapore",0.417,2013
"5142",2013-06-16,"Thailand",0.905,2013
"5143",2013-06-16,"Venezuela",0.299,2013
"5144",2013-06-23,"Argentina",0.051,2013
"5145",2013-06-23,"Bolivia",0.005,2013
"5146",2013-06-23,"Brazil",0.088,2013
"5147",2013-06-23,"India",0.114,2013
"5148",2013-06-23,"Indonesia",0.091,2013
"5149",2013-06-23,"Mexico",0.184,2013
"5150",2013-06-23,"Philippines",0.164,2013
"5151",2013-06-23,"Singapore",0.306,2013
"5152",2013-06-23,"Thailand",0.85,2013
"5153",2013-06-23,"Venezuela",0.277,2013
"5154",2013-06-30,"Argentina",0.048,2013
"5155",2013-06-30,"Bolivia",0.004,2013
"5156",2013-06-30,"Brazil",0.078,2013
